ID fire,ID definition,definition,canton,ID municipality,municipality code,municipality,ID current municipality,current municipality code,current municipality,start date,ID accuracy start date,accuracy start date,date end of fire,ID accuracy end date,accuracy end date,start date (solar time),end date (solar time),locality,coordinates_y,coordinates_x,ID accuracy coordinates,accuracy coordinates,altitude [m asl],ID exposition,exposition,slope [%],forest [ha],grassland [ha],nonproductive [ha],total [ha],cause,other cause,ID cause reliability,cause reliability,start_date_min,start_date_max,end_date_min,end_date_max,duration_min,duration_max,longitude,latitude,abbreviation,closest_station_distance,foehn_minutes_24_hour_before,foehn_minutes_48_hour_before,foehn_minutes_during_2_hours_after_start_of_fire,FF_mean_during_2_hours_after_start_of_fire,FFX_mean_during_2_hours_after_start_of_fire,FFX_q75_during_2_hours_after_start_of_fire,FFX_q90_during_2_hours_after_start_of_fire,foehn_minutes_during_6_hours_after_start_of_fire,FF_mean_during_6_hours_after_start_of_fire,FFX_mean_during_6_hours_after_start_of_fire,FFX_q75_during_6_hours_after_start_of_fire,FFX_q90_during_6_hours_after_start_of_fire,foehn_minutes_during_12_hours_after_start_of_fire,FF_mean_during_12_hours_after_start_of_fire,FFX_mean_during_12_hours_after_start_of_fire,FFX_q75_during_12_hours_after_start_of_fire,FFX_q90_during_12_hours_after_start_of_fire,fire_regime,ID Cause,foehn_variant,decade
200704252101,1,forest fire,TI,11904,5281,Biasca,11904,5281,Biasca,2007-04-25 18:31:00,1.0,minute,2007-04-25 21:00:00,2.0,hour,2007-04-25 17:31:00,2007-04-25 20:00:00,"Bolla, Lesgiuna",718700.0,138300.0,3.0,50-500 m,355.0,9.0,plain,,0.02,0.0,0.0,0.02,unknown,,,,2007-04-25 17:31:00,2007-04-25 17:31:00,2007-04-25 20:00:00,2007-04-25 20:59:00,2.4833333333333334,3.466666666666667,8.981747214965235,46.38556207050267,PIO,,310.0,1060.0,0.0,18.616666666666667,27.825000000000003,31.975,34.42,0.0,8.633333333333333,14.166666666666668,23.975,30.6,0.0,6.191666666666666,11.198611111111113,14.5,25.49,Winter anthropogenic,,North foehn,"[2000, 2009]"
200704292102,1,forest fire,TI,15511,5072,Faido,15685,5072,Faido,2007-04-29 20:21:00,1.0,minute,2007-04-29 21:00:00,2.0,hour,2007-04-29 19:21:00,2007-04-29 20:00:00,"sopra Ospedale, Chinchengo",705000.0,148400.0,3.0,50-500 m,,2.0,SW,,,,,0.01,not extinguished camping fires,,0.0,supposed,2007-04-29 19:21:00,2007-04-29 19:21:00,2007-04-29 20:00:00,2007-04-29 20:59:00,0.65,1.6333333333333333,8.805973024786889,46.47868737281851,PIO,,70.0,70.0,0.0,14.533333333333331,23.525,27.45,31.05,0.0,8.169444444444444,14.325,23.225,26.65,0.0,5.602777777777778,11.018055555555556,15.2,25.52,Winter anthropogenic,,North foehn,"[2000, 2009]"
200704292103,1,forest fire,TI,14492,5048,Acquarossa,14492,5048,Acquarossa,2007-04-29 14:50:00,1.0,minute,2007-04-29 16:00:00,2.0,hour,2007-04-29 13:50:00,2007-04-29 15:00:00,"Marogno, zona Buzza",716875.0,144040.0,3.0,50-500 m,,2.0,SW,,0.01,0.0,0.0,0.01,unknown,,,,2007-04-29 13:50:00,2007-04-29 13:50:00,2007-04-29 15:00:00,2007-04-29 15:59:00,1.1666666666666667,2.1500000000000004,8.95947444739244,46.43750752356888,PIO,,0.0,0.0,40.0,15.508333333333333,27.066666666666663,29.275,32.11,70.0,15.391666666666667,26.60277777777777,32.5,40.15,70.0,11.108333333333336,19.579166666666666,26.700000000000003,34.09,Winter anthropogenic,,North foehn,"[2000, 2009]"
200704302101,1,forest fire,TI,11677,5301,Aurigeno,14495,5317,Maggia,2007-04-30 15:50:00,1.0,minute,2007-04-30 18:30:00,1.0,minute,2007-04-30 14:50:00,2007-04-30 17:30:00,Aurigeno-Valegg,698200.0,120300.0,4.0,< 50 m,550.0,6.0,NE,55.0,0.05,0.0,0.0,0.05,not extinguished camping fires,,1.0,sure,2007-04-30 14:50:00,2007-04-30 14:50:00,2007-04-30 17:30:00,2007-04-30 17:30:00,2.6666666666666665,2.6666666666666665,8.711502857043884,46.22697555611158,OTL,,0.0,0.0,0.0,9.358333333333333,18.475,30.75,33.39,0.0,6.480555555555556,12.583333333333334,12.25,24.45,0.0,4.618055555555555,9.194444444444445,10.8,13.7,Winter anthropogenic,,North foehn,"[2000, 2009]"
200704302102,1,forest fire,TI,13001,5019,Sementina,16078,5002,Bellinzona,2007-04-30 13:00:00,1.0,minute,2007-04-30 20:00:00,1.0,minute,2007-04-30 12:00:00,2007-04-30 19:00:00,Valle di Sementina,716920.0,118500.0,4.0,< 50 m,1400.0,6.0,NE,90.0,0.1,0.0,0.0,0.1,lightning,,0.0,supposed,2007-04-30 12:00:00,2007-04-30 12:00:00,2007-04-30 19:00:00,2007-04-30 19:00:00,7.0,7.0,8.953643551557994,46.207795205188944,MAG,,0.0,0.0,0.0,10.466666666666669,18.35833333333333,21.475,23.92,0.0,6.686111111111111,12.719444444444443,19.275,23.950000000000003,0.0,6.518055555555556,12.8625,19.5,26.57,Winter anthropogenic,,North foehn,"[2000, 2009]"
200704302103,1,forest fire,TI,13092,5079,Quinto,13092,5079,Quinto,2007-04-30 13:54:00,1.0,minute,2007-04-30 15:00:00,2.0,hour,2007-04-30 12:54:00,2007-04-30 14:00:00,sopra Giof,693400.0,151800.0,3.0,50-500 m,,6.0,NE,,,,,0.01,not extinguished camping fires,,1.0,sure,2007-04-30 12:54:00,2007-04-30 12:54:00,2007-04-30 14:00:00,2007-04-30 14:59:00,1.1,2.083333333333333,8.655627687095986,46.510986351635886,PIO,,70.0,70.0,0.0,15.808333333333332,26.191666666666663,28.375,30.1,0.0,15.2,25.61111111111111,30.475,32.95,0.0,8.92361111111111,16.09722222222222,27.1,31.66,Winter anthropogenic,,North foehn,"[2000, 2009]"
200705012101,1,forest fire,TI,12713,5317,Maggia,14495,5317,Maggia,2007-05-01 15:45:00,1.0,minute,2007-05-02 09:00:00,1.0,minute,2007-05-01 14:45:00,2007-05-02 08:00:00,Maggia-Selva,697640.0,124140.0,4.0,< 50 m,900.0,2.0,SW,65.0,0.4,0.0,0.0,0.4,arson,,0.0,supposed,2007-05-01 14:45:00,2007-05-01 14:45:00,2007-05-02 08:00:00,2007-05-02 08:00:00,17.250000000000004,17.250000000000004,8.70504861588612,46.26159552783454,OTL,,0.0,0.0,0.0,6.400000000000001,12.65,13.475,14.0,0.0,5.533333333333335,10.93611111111111,13.075,13.85,0.0,4.494444444444444,9.4625,12.7,14.72,Summer anthropogenic,,North foehn,"[2000, 2009]"
200705022101,1,forest fire,TI,11719,5061,Airolo,11719,5061,Airolo,2007-05-02 12:54:00,1.0,minute,2007-05-02 14:00:00,2.0,hour,2007-05-02 11:54:00,2007-05-02 13:00:00,Chiesso,688800.0,153600.0,4.0,< 50 m,1175.0,8.0,SE,,,,,0.01,not extinguished camping fires,,0.0,supposed,2007-05-02 11:54:00,2007-05-02 11:54:00,2007-05-02 13:00:00,2007-05-02 13:59:00,1.1,2.083333333333333,8.596045202290917,46.52780252598058,PIO,,0.0,0.0,0.0,16.016666666666666,25.275,27.725,31.16,0.0,9.186111111111112,15.472222222222223,22.45,26.45,0.0,6.727777777777778,11.838888888888889,14.875,23.8,Summer anthropogenic,,North foehn,"[2000, 2009]"
200705122101,1,forest fire,TI,13251,5250,Chiasso,13251,5250,Chiasso,2007-05-12 14:00:00,1.0,minute,2007-05-12 17:30:00,1.0,minute,2007-05-12 13:00:00,2007-05-12 16:30:00,Penz,722150.0,76800.0,4.0,< 50 m,310.0,5.0,N,30.0,0.2,0.0,0.0,0.2,unknown,,0.0,supposed,2007-05-12 13:00:00,2007-05-12 13:00:00,2007-05-12 16:30:00,2007-05-12 16:30:00,3.5,3.5,9.010572987448048,45.83183585127434,LUG,,0.0,0.0,0.0,14.041666666666666,23.558333333333337,24.575,24.8,0.0,9.6,17.88333333333334,23.0,24.5,0.0,6.366666666666667,12.1625,17.375,23.99,Summer anthropogenic,1.0,North foehn,"[2000, 2009]"
200705141801,1,forest fire,GR,14215,3640,Sils im Domleschg,15978,3640,Sils im Domleschg,2007-05-14 13:32:00,1.0,minute,2007-05-14 15:45:00,1.0,minute,2007-05-14 12:32:00,2007-05-14 14:45:00,Plattis,753600.0,173525.0,4.0,< 50 m,710.0,2.0,SW,10.0,0.01,0.0,0.0,0.01,rail,,1.0,sure,2007-05-14 12:32:00,2007-05-14 12:32:00,2007-05-14 14:45:00,2007-05-14 14:45:00,2.216666666666667,2.216666666666667,9.446995771099289,46.69524773394126,CHU,,770.0,990.0,120.0,32.833333333333336,71.81666666666666,76.075,76.93,290.0,26.547222222222228,56.57777777777778,67.35,75.25,290.0,24.89305555555556,50.375,59.575,70.65,Summer anthropogenic,,South foehn,"[2000, 2009]"
200705211801,1,forest fire,GR,14213,3638,Scharans,15977,3638,Scharans,2007-05-21 17:20:00,1.0,minute,2007-05-21 18:15:00,1.0,minute,2007-05-21 16:20:00,2007-05-21 17:15:00,Plaun Pusenz,755925.0,174925.0,4.0,< 50 m,1020.0,2.0,SW,10.0,0.01,0.0,0.0,0.01,"private (tourists, hickers,thrown cigarettes,other)",,0.0,supposed,2007-05-21 16:20:00,2007-05-21 16:20:00,2007-05-21 17:15:00,2007-05-21 17:15:00,0.9166666666666666,0.9166666666666666,9.477857993368165,46.70729786230051,CHU,,10.0,210.0,0.0,24.266666666666666,45.10833333333333,46.975,48.13,0.0,19.87222222222222,35.64166666666667,43.2,46.45,0.0,13.168055555555556,23.83888888888889,36.8,44.82,Summer anthropogenic,,South foehn,"[2000, 2009]"
200707182101,1,forest fire,TI,11882,5002,Bellinzona,16078,5002,Bellinzona,2007-07-18 16:41:00,1.0,minute,2007-07-18 18:00:00,2.0,hour,2007-07-18 15:41:00,2007-07-18 17:00:00,"Artore, via ai Ronchi",723500.0,117000.0,3.0,50-500 m,,3.0,W,,,,,0.01,unknown,,,,2007-07-18 15:41:00,2007-07-18 15:41:00,2007-07-18 17:00:00,2007-07-18 17:59:00,1.3166666666666669,2.3,9.03848487878486,46.193129935550616,MAG,,0.0,0.0,0.0,9.216666666666669,15.616666666666667,17.375,17.96,0.0,5.194444444444444,9.230555555555556,13.775,16.950000000000003,0.0,3.316666666666667,6.209722222222222,8.875,14.989999999999998,Summer anthropogenic,1.0,North foehn,"[2000, 2009]"
200707222101,1,forest fire,TI,14919,5310,Cevio,14919,5310,Cevio,2007-07-22 13:20:00,1.0,minute,2007-07-22 14:00:00,2.0,hour,2007-07-22 12:20:00,2007-07-22 13:00:00,Cortonign,690587.0,133511.0,4.0,< 50 m,510.0,3.0,W,,,,,0.01,not extinguished camping fires,,1.0,sure,2007-07-22 12:20:00,2007-07-22 12:20:00,2007-07-22 13:00:00,2007-07-22 13:59:00,0.6666666666666666,1.65,8.615406788498143,46.34687059536682,OTL,,0.0,0.0,0.0,5.891666666666666,14.525,15.05,17.78,0.0,4.875,11.719444444444443,13.7,15.3,0.0,4.372222222222222,9.772222222222222,11.9,13.97,Summer anthropogenic,,North foehn,"[2000, 2009]"
200707302101,1,forest fire,TI,12922,5125,Ronco sopra Ascona,12922,5125,Ronco sopra Ascona,2007-07-30 17:00:00,1.0,minute,2007-07-30 21:00:00,1.0,minute,2007-07-30 16:00:00,2007-07-30 20:00:00,sopra Porano,700230.0,112390.0,4.0,< 50 m,600.0,8.0,SE,70.0,0.08,0.0,0.0,0.08,not extinguished camping fires,,0.0,supposed,2007-07-30 16:00:00,2007-07-30 16:00:00,2007-07-30 20:00:00,2007-07-30 20:00:00,4.0,4.0,8.73611582530153,46.15553134279482,OTL,,510.0,510.0,120.0,19.8,41.54166666666666,43.575,52.92,330.0,12.133333333333336,27.03055555555556,36.8,42.5,400.0,8.790277777777778,19.290277777777774,24.8,37.37,Summer anthropogenic,,North foehn,"[2000, 2009]"
200708012101,1,forest fire,TI,12807,5115,Losone,12807,5115,Losone,2007-08-01 18:30:00,1.0,minute,2007-08-02 09:00:00,2.0,hour,2007-08-01 17:30:00,2007-08-02 08:00:00,Barbescio,700350.0,114000.0,3.0,50-500 m,,9.0,plain,,,,,0.01,unknown,,,,2007-08-01 17:30:00,2007-08-01 17:30:00,2007-08-02 08:00:00,2007-08-02 08:59:00,14.5,15.483333333333333,8.73801396682942,46.1699942933503,OTL,,0.0,310.0,0.0,5.433333333333334,10.258333333333336,10.775,13.160000000000002,0.0,4.774999999999999,8.830555555555556,10.9,13.15,0.0,3.498611111111111,6.572222222222223,8.8,11.47,Summer anthropogenic,1.0,North foehn,"[2000, 2009]"
200708012102,1,forest fire,TI,12751,5041,Malvaglia,15509,5050,Serravalle,2007-08-01 22:49:00,1.0,minute,2007-08-02 02:00:00,2.0,hour,2007-08-01 21:49:00,2007-08-02 01:00:00,Monti di Dandrio,724060.0,144520.0,3.0,50-500 m,1200.0,2.0,SW,,,,,0.01,unknown,,,,2007-08-01 21:49:00,2007-08-01 21:49:00,2007-08-02 01:00:00,2007-08-02 01:59:00,3.183333333333333,4.166666666666667,9.05307184349914,46.44053349112468,PIO,,0.0,620.0,0.0,9.666666666666666,16.65833333333333,18.7,18.7,0.0,8.613888888888889,15.413888888888891,17.6,18.7,0.0,7.63611111111111,14.918055555555554,18.0,21.56,Summer anthropogenic,1.0,North foehn,"[2000, 2009]"
200708012103,1,forest fire,TI,11658,5145,Arosio,14519,5237,Alto Malcantone,2007-08-01 17:00:00,1.0,minute,2007-08-01 19:00:00,1.0,minute,2007-08-01 16:00:00,2007-08-01 18:00:00,Agra,713000.0,100000.0,3.0,50-500 m,,6.0,NE,,,,,0.01,unknown,,,,2007-08-01 16:00:00,2007-08-01 16:00:00,2007-08-01 18:00:00,2007-08-01 18:00:00,2.0,2.0,8.898403512474445,46.042076887077776,LUG,,0.0,310.0,0.0,9.275,17.016666666666666,17.975,19.1,0.0,6.641666666666668,12.48611111111111,15.675,17.6,0.0,5.538888888888889,10.3375,12.6,16.560000000000002,Summer anthropogenic,1.0,North foehn,"[2000, 2009]"
200708012104,1,forest fire,TI,12506,5043,Olivone,14918,5049,Blenio,2007-08-01 21:30:00,1.0,minute,2007-08-01 23:30:00,2.0,hour,2007-08-01 20:30:00,2007-08-01 22:30:00,Pianezza Muntài,713270.0,154500.0,4.0,< 50 m,1200.0,8.0,SE,,,,,0.01,unknown,,,,2007-08-01 20:30:00,2007-08-01 20:30:00,2007-08-01 22:00:00,2007-08-01 22:59:00,1.5,2.4833333333333334,8.915136988255867,46.53220369646621,PIO,,0.0,690.0,0.0,8.125,15.108333333333334,16.3,16.869999999999997,0.0,8.611111111111112,15.630555555555553,17.700000000000003,18.7,0.0,7.94861111111111,15.358333333333336,18.0,21.17,Summer anthropogenic,1.0,North foehn,"[2000, 2009]"
200708012105,1,forest fire,TI,12564,5207,Novaggio,12564,5207,Novaggio,2007-08-01 17:00:00,1.0,minute,2007-08-01 19:00:00,1.0,minute,2007-08-01 16:00:00,2007-08-01 18:00:00,"Crosa, Bavoggio",709300.0,97100.0,3.0,50-500 m,800.0,6.0,NE,,,,,0.01,unknown,,,,2007-08-01 16:00:00,2007-08-01 16:00:00,2007-08-01 18:00:00,2007-08-01 18:00:00,2.0,2.0,8.849943194841593,46.0166033634154,LUG,,0.0,310.0,0.0,9.275,17.016666666666666,17.975,19.1,0.0,6.641666666666668,12.48611111111111,15.675,17.6,0.0,5.538888888888889,10.3375,12.6,16.560000000000002,Summer anthropogenic,1.0,North foehn,"[2000, 2009]"
200709062101,1,forest fire,TI,13224,5111,Intragna,14973,5397,Centovalli,2007-09-06 00:55:00,1.0,minute,2007-09-06 06:00:00,2.0,hour,2007-09-05 23:55:00,2007-09-06 05:00:00,Monte Selna,695500.0,114600.0,3.0,50-500 m,,8.0,SE,,,,,0.01,other known cause,incendio baracca,1.0,sure,2007-09-05 23:55:00,2007-09-05 23:55:00,2007-09-06 05:00:00,2007-09-06 05:59:00,5.083333333333333,6.066666666666666,8.675347395899216,46.17609578374738,OTL,,630.0,1340.0,0.0,7.883333333333333,13.741666666666667,14.5,16.06,0.0,7.683333333333334,13.83888888888889,15.275,16.6,0.0,6.218055555555555,12.295833333333333,14.4,15.8,Summer anthropogenic,,North foehn,"[2000, 2009]"
200709062102,1,forest fire,TI,14492,5048,Acquarossa,14492,5048,Acquarossa,2007-09-06 20:45:00,1.0,minute,2007-09-06 22:00:00,2.0,hour,2007-09-06 19:45:00,2007-09-06 21:00:00,Ponto Valentino,714900.0,148850.0,3.0,50-500 m,,8.0,SE,,,,,0.01,unknown,,,,2007-09-06 19:45:00,2007-09-06 19:45:00,2007-09-06 21:00:00,2007-09-06 21:59:00,1.25,2.2333333333333334,8.93497471261872,46.48110993766986,PIO,,1170.0,2360.0,120.0,16.108333333333334,32.36666666666667,35.825,40.01,140.0,19.54444444444444,35.21666666666667,40.075,42.3,220.0,21.511111111111116,36.69166666666666,40.3,43.49,Summer anthropogenic,1.0,North foehn,"[2000, 2009]"
200709152101,1,forest fire,TI,11719,5061,Airolo,11719,5061,Airolo,2007-09-15 16:43:00,1.0,minute,2007-09-15 18:00:00,2.0,hour,2007-09-15 15:43:00,2007-09-15 17:00:00,sotto Nante,690700.0,153050.0,4.0,< 50 m,1270.0,7.0,E,,,,,0.01,unknown,,,,2007-09-15 15:43:00,2007-09-15 15:43:00,2007-09-15 17:00:00,2007-09-15 17:59:00,1.2833333333333334,2.266666666666667,8.620697829738956,46.52260075791868,PIO,,460.0,460.0,20.0,4.15,10.525,11.875,16.09,20.0,4.502777777777777,9.68611111111111,14.05,18.0,20.0,5.951388888888889,12.168055555555554,17.3,19.76,Summer anthropogenic,1.0,North foehn,"[2000, 2009]"
200710281801,1,forest fire,GR,14333,3941,Haldenstein,16029,3941,Haldenstein,2007-10-28 14:15:00,1.0,minute,2007-10-28 16:30:00,1.0,minute,2007-10-28 14:15:00,2007-10-28 16:30:00,Hochries,758500.0,194250.0,4.0,< 50 m,950.0,8.0,SE,50.0,0.1,0.0,0.0,0.1,not extinguished camping fires,,1.0,sure,2007-10-28 14:15:00,2007-10-28 14:15:00,2007-10-28 16:30:00,2007-10-28 16:30:00,2.2500000000000004,2.2500000000000004,9.518218841238074,46.88046648629259,CHU,,0.0,0.0,0.0,16.5,31.491666666666664,34.2,34.83,0.0,9.458333333333334,18.361111111111114,30.2,33.85,0.0,8.456944444444444,16.498611111111114,21.3,31.19,Summer anthropogenic,,South foehn,"[2000, 2009]"
200711072101,1,forest fire,TI,12612,5112,Lavertezzo,12612,5112,Lavertezzo,2007-11-07 12:05:00,1.0,minute,2007-11-08 16:30:00,1.0,minute,2007-11-07 12:05:00,2007-11-08 16:30:00,Valdell,706770.0,125520.0,4.0,< 50 m,1120.0,2.0,SW,70.0,3.5,1.0,0.0,4.5,not extinguished camping fires,,1.0,sure,2007-11-07 12:05:00,2007-11-07 12:05:00,2007-11-08 16:30:00,2007-11-08 16:30:00,28.416666666666668,28.416666666666668,8.823758415281855,46.27262030897978,MAG,,430.0,430.0,0.0,5.400000000000001,9.425,10.1,10.73,0.0,3.2388888888888894,5.9944444444444445,9.4,10.1,0.0,2.5041666666666664,5.533333333333333,6.575,10.06,Summer anthropogenic,,North foehn,"[2000, 2009]"
200711072102,1,forest fire,TI,13223,5192,Lugano,15628,5192,Lugano,2007-11-07 21:30:00,1.0,minute,2007-11-07 23:30:00,1.0,minute,2007-11-07 21:30:00,2007-11-07 23:30:00,Tassino,716650.0,95400.0,4.0,< 50 m,350.0,4.0,NW,100.0,0.02,0.0,0.0,0.02,"private (tourists, hickers,thrown cigarettes,other)",,1.0,sure,2007-11-07 21:30:00,2007-11-07 21:30:00,2007-11-07 23:30:00,2007-11-07 23:30:00,2.0,2.0,8.944403512544019,46.00008521123689,LUG,,350.0,800.0,0.0,4.499999999999999,8.008333333333335,8.6,9.32,0.0,4.347222222222222,7.683333333333334,8.375,9.4,0.0,3.769444444444444,7.226388888888888,8.3,9.669999999999998,Summer anthropogenic,,North foehn,"[2000, 2009]"
200711092101,1,forest fire,TI,13223,5192,Lugano,15628,5192,Lugano,2007-11-09 15:30:00,1.0,minute,2007-11-09 18:00:00,1.0,minute,2007-11-09 15:30:00,2007-11-09 18:00:00,Bré,720300.0,96500.0,4.0,< 50 m,820.0,4.0,NW,100.0,0.02,0.0,0.0,0.02,"private (tourists, hickers,thrown cigarettes,other)",,1.0,sure,2007-11-09 15:30:00,2007-11-09 15:30:00,2007-11-09 18:00:00,2007-11-09 18:00:00,2.5,2.5,8.991787562666493,46.00933840521946,LUG,,120.0,120.0,10.0,16.5,34.800000000000004,42.6,46.98,30.0,11.936111111111112,26.308333333333334,28.8,38.55,30.0,9.555555555555555,19.766666666666666,24.8,32.39999999999999,Summer anthropogenic,,North foehn,"[2000, 2009]"
200711112101,1,forest fire,TI,10932,5228,Vaglio,14938,5226,Capriasca,2007-11-11 10:00:00,1.0,minute,2007-11-11 18:00:00,1.0,minute,2007-11-11 10:00:00,2007-11-11 18:00:00,Mti di Forca,718180.0,106100.0,4.0,< 50 m,780.0,2.0,SW,50.0,0.8,0.0,0.0,0.8,"private (tourists, hickers,thrown cigarettes,other)",,1.0,sure,2007-11-11 10:00:00,2007-11-11 10:00:00,2007-11-11 18:00:00,2007-11-11 18:00:00,8.0,8.0,8.966837325259132,46.096052124615966,LUG,,50.0,230.0,0.0,1.7916666666666667,5.483333333333333,6.575,6.8,200.0,9.644444444444446,20.024999999999995,30.075,32.4,360.0,11.115277777777775,21.444444444444443,28.4,31.27,Summer anthropogenic,,North foehn,"[2000, 2009]"
200711152101,1,forest fire,TI,12993,5222,Sessa,12993,5222,Sessa,2007-11-15 22:30:00,1.0,minute,2007-11-16 05:30:00,1.0,minute,2007-11-15 22:30:00,2007-11-16 05:30:00,Lanera - Gromo,707380.0,95320.0,4.0,< 50 m,480.0,8.0,SE,20.0,1.5,0.0,0.0,1.5,arson,,1.0,sure,2007-11-15 22:30:00,2007-11-15 22:30:00,2007-11-16 05:30:00,2007-11-16 05:30:00,7.0,7.0,8.824751304567389,46.00090193224604,LUG,,880.0,1240.0,30.0,7.475,15.691666666666665,18.325000000000003,20.86,130.0,9.141666666666667,16.316666666666666,18.275,20.7,130.0,8.029166666666667,14.181944444444444,17.0,20.12,Summer anthropogenic,,North foehn,"[2000, 2009]"
200711212101,1,forest fire,TI,12780,5040,Ludiano,15509,5050,Serravalle,2007-11-21 16:30:00,1.0,minute,2007-11-22 08:00:00,1.0,minute,2007-11-21 16:30:00,2007-11-22 08:00:00,Ronco Balmella,717450.0,142070.0,4.0,< 50 m,600.0,7.0,E,80.0,0.1,0.0,0.0,0.1,agriculture,,1.0,sure,2007-11-21 16:30:00,2007-11-21 16:30:00,2007-11-22 08:00:00,2007-11-22 08:00:00,15.5,15.5,8.966455587730051,46.41968904116244,PIO,,0.0,0.0,0.0,1.8583333333333332,3.6833333333333336,4.3,4.3,0.0,1.5027777777777782,3.469444444444445,4.3,5.2,0.0,1.2583333333333333,3.186111111111111,4.075,4.7,Summer anthropogenic,,North foehn,"[2000, 2009]"
200712042101,1,forest fire,TI,12665,5009,Isone,12665,5009,Isone,2007-12-04 20:00:00,1.0,minute,2007-12-05 00:00:00,1.0,minute,2007-12-04 20:00:00,2007-12-05 00:00:00,sopra strada cantonale,718920.0,108950.0,4.0,< 50 m,739.0,8.0,SE,100.0,2.4,0.0,0.0,2.4,unknown,,0.0,supposed,2007-12-04 20:00:00,2007-12-04 20:00:00,2007-12-05 00:00:00,2007-12-05 00:00:00,4.0,4.0,8.977126231601021,46.12155427646504,LUG,,280.0,280.0,0.0,5.008333333333334,12.516666666666666,16.775000000000002,20.81,0.0,4.086111111111111,8.536111111111111,9.1,15.7,0.0,3.956944444444444,7.323611111111112,8.3,9.669999999999998,Winter anthropogenic,,North foehn,"[2000, 2009]"
200712152101,1,forest fire,TI,10885,5267,Tremona,15630,5254,Mendrisio,2007-12-15 16:35:00,1.0,minute,2007-12-15 17:00:00,2.0,hour,2007-12-15 16:35:00,2007-12-15 17:00:00,Grotto Grassi,718430.0,82505.0,4.0,< 50 m,535.0,7.0,E,,,,,0.01,unknown,,,,2007-12-15 16:35:00,2007-12-15 16:35:00,2007-12-15 17:00:00,2007-12-15 17:59:00,0.4166666666666667,1.4,8.964139977416126,45.8838034918135,LUG,,0.0,0.0,0.0,3.658333333333333,6.758333333333334,8.475000000000001,9.0,0.0,5.366666666666666,9.22222222222222,10.975,12.45,0.0,5.322222222222223,9.191666666666668,11.5,13.63,Winter anthropogenic,,North foehn,"[2000, 2009]"
200712222101,1,forest fire,TI,14499,5249,Castel San Pietro,14499,5249,Castel San Pietro,2007-12-22 12:19:00,1.0,minute,2007-12-22 16:00:00,2.0,hour,2007-12-22 12:19:00,2007-12-22 16:00:00,"Monte Generoso, zona vetta",723000.0,87500.0,3.0,50-500 m,1550.0,1.0,S,,,,,1.0,unknown,,1.0,sure,2007-12-22 12:19:00,2007-12-22 12:19:00,2007-12-22 16:00:00,2007-12-22 16:59:00,3.683333333333333,4.666666666666667,9.02428944393764,45.927911089973605,LUG,,0.0,0.0,0.0,3.058333333333333,6.391666666666667,6.9,7.56,0.0,2.152777777777777,4.272222222222222,5.8,6.65,0.0,2.1708333333333334,4.202777777777778,5.4,6.5,Winter anthropogenic,,North foehn,"[2000, 2009]"
200712222102,1,forest fire,TI,11770,5149,Bedigliora,11770,5149,Bedigliora,2007-12-22 14:30:00,1.0,minute,2007-12-23 01:00:00,1.0,minute,2007-12-22 14:30:00,2007-12-23 01:00:00,"Bedea, Pezza",708690.0,95740.0,4.0,< 50 m,697.0,9.0,plain,,,,,0.01,not extinguished camping fires,,1.0,sure,2007-12-22 14:30:00,2007-12-22 14:30:00,2007-12-23 01:00:00,2007-12-23 01:00:00,10.5,10.5,8.84175460962536,46.00447000292692,LUG,,0.0,0.0,0.0,1.4416666666666669,2.908333333333333,3.3000000000000003,3.96,0.0,1.825,3.705555555555556,4.7,5.4,0.0,2.475,4.351388888888889,5.4,7.559999999999999,Winter anthropogenic,,North foehn,"[2000, 2009]"
200712292101,1,forest fire,TI,12379,5259,Muggio,14974,5269,Breggia,2007-12-29 17:40:00,1.0,minute,2007-12-30 13:00:00,2.0,hour,2007-12-29 17:40:00,2007-12-30 13:00:00,Scudellate,724100.0,86480.0,3.0,50-500 m,785.0,8.0,SE,,,,,0.01,unknown,,,,2007-12-29 17:40:00,2007-12-29 17:40:00,2007-12-30 13:00:00,2007-12-30 13:59:00,19.33333333333333,20.316666666666663,9.038198068418149,45.91853703829932,LUG,,0.0,0.0,0.0,3.1750000000000003,5.258333333333333,6.5,6.5,0.0,3.533333333333333,5.902777777777778,7.6,8.45,0.0,2.9194444444444443,5.038888888888889,6.575,7.87,Winter anthropogenic,,North foehn,"[2000, 2009]"
200801271801,1,forest fire,GR,14167,3551,Brusio,15967,3551,Brusio,2008-01-27 14:00:00,1.0,minute,2008-01-29 12:00:00,1.0,minute,2008-01-27 14:00:00,2008-01-29 12:00:00,Raulö,807890.0,125350.0,4.0,< 50 m,880.0,2.0,SW,45.0,17.0,1.0,0.0,18.0,electric line,,1.0,sure,2008-01-27 14:00:00,2008-01-27 14:00:00,2008-01-29 12:00:00,2008-01-29 12:00:00,46.0,46.0,10.134705571098754,46.24743596966986,ROB,,530.0,570.0,120.0,50.55000000000001,83.49166666666667,89.675,94.52,360.0,43.21944444444445,71.70555555555558,77.4,86.94999999999999,720.0,40.083333333333336,67.16388888888888,76.05,82.05999999999999,Winter anthropogenic,,North foehn,"[2000, 2009]"
