ID fire,ID definition,definition,canton,ID municipality,municipality code,municipality,ID current municipality,current municipality code,current municipality,start date,ID accuracy start date,accuracy start date,date end of fire,ID accuracy end date,accuracy end date,start date (solar time),end date (solar time),locality,coordinates x,coordinates y,ID accuracy coordinates,accuracy coordinates,altitude [m asl],ID exposition,exposition,slope [%],forest [ha],grassland [ha],nonproductive [ha],total [ha],ID Cause,cause,other cause,ID cause reliability,cause reliability
201505292401,1,forest fire,NE,11920,6402,Bevaix,16121,6417,La Grande Béroche,2015-05-29 15:20:00.0,1.0,minute,2015-05-29 17:00:00.0,3.0,day,2015-05-29 14:20:00.0,2015-05-29 16:00:00.0,,550990.0,197700.0,4.0,< 50 m,630.0,8.0,SE,,0.12,0.0,0.0,0.12,14.0,fire restarting,,,
201506052101,1,forest fire,TI,12436,5118,Minusio,12436,5118,Minusio,2015-06-05 11:56:00.0,1.0,minute,2015-06-05 16:00:00.0,1.0,minute,2015-06-05 10:56:00.0,2015-06-05 15:00:00.0,,708650.0,115360.0,4.0,< 50 m,240.0,1.0,S,20.0,0.01,0.02,0.0,0.03,1.0,unknown,,0.0,supposed
201506060201,1,forest fire,BE,15276,792,Lenk,15276,792,Lenk,2015-06-06 20:16:00.0,1.0,minute,2015-06-06 00:00:00.0,1.0,minute,2015-06-06 19:16:00.0,2015-06-05 23:00:00.0,Wallegg,599589.0,144237.0,4.0,< 50 m,1330.0,6.0,NE,30.0,0.01,0.0,0.0,0.01,2.0,lightning,,,
201506070201,1,forest fire,BE,15262,763,Erlenbach im Simmental,15262,763,Erlenbach im Simmental,2015-06-07 00:00:00.0,3.0,day,2015-06-07 00:00:00.0,3.0,day,2015-06-06 23:00:00.0,2015-06-06 23:00:00.0,"Latterbach, Weidli",611858.0,168178.0,4.0,< 50 m,650.0,9.0,plain,0.0,0.01,0.0,0.0,0.01,5.0,"private (tourists, hickers,thrown cigarettes,other)",,,
201506072001,1,forest fire,TG,15452,4511,Zihlschlacht-Sitterdorf,15452,4511,Zihlschlacht-Sitterdorf,2015-06-07 16:50:00.0,1.0,minute,2015-06-07 23:59:00.0,3.0,day,2015-06-07 15:50:00.0,2015-06-07 22:59:00.0,Hudelmoos,739140.0,265270.0,3.0,50-500 m,515.0,9.0,plain,,0.01,0.0,0.0,0.01,5.0,"private (tourists, hickers,thrown cigarettes,other)",,0.0,supposed
201506112101,1,forest fire,TI,13129,5286,Osogna,16079,5287,Riviera,2015-06-11 14:25:00.0,1.0,minute,2015-06-11 16:30:00.0,1.0,minute,2015-06-11 13:25:00.0,2015-06-11 15:30:00.0,Boggera,719791.0,128945.0,4.0,< 50 m,300.0,3.0,W,40.0,0.1,0.0,0.0,0.1,15.0,other known cause,"smantellamento filo spinato delle fortezze, lavori svolti dalla protezione civile",1.0,sure
201506131801,1,forest fire,GR,15383,3792,Bregaglia,16052,3792,Bregaglia,2015-06-13 20:51:00.0,1.0,minute,2015-06-14 01:00:00.0,1.0,minute,2015-06-13 19:51:00.0,2015-06-14 00:00:00.0,Pra Salasc,760825.0,132875.0,4.0,< 50 m,1080.0,4.0,NW,100.0,0.01,0.0,0.0,0.01,2.0,lightning,,1.0,sure
201506290201,1,forest fire,BE,15637,770,Stocken-Höfen,15637,770,Stocken-Höfen,2015-06-29 09:14:00.0,1.0,minute,2016-06-29 11:30:00.0,1.0,minute,2015-06-29 08:14:00.0,2016-06-29 10:30:00.0,Burgbüel / Hof,633708.0,171023.0,4.0,< 50 m,720.0,7.0,E,10.0,,,,0.0,8.0,agriculture,,1.0,sure
201507030201,1,forest fire,BE,15498,861,Belp,15498,861,Belp,2015-07-03 16:45:00.0,1.0,minute,2015-07-03 17:45:00.0,1.0,minute,2015-07-03 15:45:00.0,2015-07-03 16:45:00.0,Sandhübeli,606365.0,194656.0,4.0,< 50 m,513.0,9.0,plain,0.0,0.01,0.0,0.0,0.01,11.0,electric line,,1.0,sure
201507031801,1,forest fire,GR,15613,3764,Valsot,16059,3764,Valsot,2015-07-03 13:51:00.0,1.0,minute,2015-07-03 18:30:00.0,1.0,minute,2015-07-03 12:51:00.0,2015-07-03 17:30:00.0,Mingèr,830860.0,197882.0,4.0,< 50 m,1200.0,8.0,SE,100.0,0.04,0.0,0.0,0.04,2.0,lightning,,1.0,sure
201507032301,1,forest fire,VS,14468,6181,Riederalp,14468,6181,Riederalp,2015-07-03 15:38:00.0,1.0,minute,2015-07-04 12:30:00.0,1.0,minute,2015-07-03 14:38:00.0,2015-07-04 11:30:00.0,,644720.0,134230.0,3.0,50-500 m,1550.0,8.0,SE,,0.01,0.0,0.0,0.01,2.0,lightning,,1.0,sure
201507051801,1,forest fire,GR,15502,3987,Trun,16056,3987,Trun,2015-07-05 21:16:00.0,1.0,minute,2015-07-05 23:30:00.0,1.0,minute,2015-07-05 20:16:00.0,2015-07-05 22:30:00.0,Cuolms da Nadels,717480.0,173250.0,4.0,< 50 m,1740.0,8.0,SE,20.0,0.1,0.0,0.0,0.1,2.0,lightning,,1.0,sure
201507052301,1,forest fire,VS,13016,6218,Salvan,13016,6218,Salvan,2015-07-05 08:48:00.0,1.0,minute,2015-07-05 10:35:00.0,1.0,minute,2015-07-05 07:48:00.0,2015-07-05 09:35:00.0,Vallon Van,567510.0,110200.0,4.0,< 50 m,1351.0,9.0,plain,,,,,,4.0,not extinguished camping fires,,0.0,supposed
201507070501,1,forest fire,SZ,12152,1301,Einsiedeln,12152,1301,Einsiedeln,2015-07-07 00:00:00.0,3.0,day,2015-07-07 00:00:00.0,3.0,day,2015-07-06 23:00:00.0,2015-07-06 23:00:00.0,Summerig,704500.0,222730.0,4.0,< 50 m,,,,,,,,0.01,8.0,agriculture,,1.0,sure
201507070502,1,forest fire,SZ,11774,1341,Altendorf,11774,1341,Altendorf,2015-07-07 00:00:00.0,3.0,day,2015-07-07 00:00:00.0,3.0,day,2015-07-06 23:00:00.0,2015-07-06 23:00:00.0,Chessibach,705100.0,226550.0,4.0,< 50 m,,,,,,,,0.01,7.0,forestry ,,1.0,sure
201507080201,1,forest fire,BE,15476,855,Schwarzenburg,15476,855,Schwarzenburg,2015-07-08 00:00:00.0,3.0,day,2015-07-08 00:00:00.0,3.0,day,2015-07-07 23:00:00.0,2015-07-07 23:00:00.0,"Ruchmühle,Lanzenhäusern",592472.0,188653.0,4.0,< 50 m,660.0,3.0,W,50.0,0.01,0.0,0.0,0.01,1.0,unknown,,,
201507081701,1,forest fire,SG,14415,3295,Quarten,14415,3295,Quarten,2015-07-08 09:11:00.0,1.0,minute,2015-07-08 11:00:00.0,1.0,minute,2015-07-08 08:11:00.0,2015-07-08 10:00:00.0,Schwendi,740232.0,218200.0,4.0,< 50 m,1140.0,5.0,N,50.0,0.01,0.0,0.0,0.01,2.0,lightning,,1.0,sure
201507090201,1,forest fire,BE,15325,927,Heiligenschwendi,15325,927,Heiligenschwendi,2015-07-09 09:44:00.0,1.0,minute,2015-07-09 14:30:00.0,1.0,minute,2015-07-09 08:44:00.0,2015-07-09 13:30:00.0,Blume,620768.0,177476.0,4.0,< 50 m,1360.0,5.0,N,25.0,0.01,0.0,0.0,0.01,2.0,lightning,,1.0,sure
201507090202,1,forest fire,BE,15353,958,Trachselwald,15353,958,Trachselwald,2015-07-09 19:33:00.0,1.0,minute,2015-07-09 20:45:00.0,1.0,minute,2015-07-09 18:33:00.0,2015-07-09 19:45:00.0,Heimisbach,624900.0,206016.0,4.0,< 50 m,750.0,5.0,N,45.0,0.01,0.0,0.0,0.01,8.0,agriculture,,0.0,supposed
201507100201,1,forest fire,BE,15029,351,Bern,15029,351,Bern,2015-07-10 00:00:00.0,3.0,day,2015-07-10 00:00:00.0,3.0,day,2015-07-09 23:00:00.0,2015-07-09 23:00:00.0,Gäbelbach Riedernwald,595138.0,200642.0,4.0,< 50 m,575.0,6.0,NE,10.0,0.01,0.0,0.0,0.01,1.0,unknown,,0.0,supposed
201507102401,1,forest fire,NE,12512,6458,Neuchâtel,16111,6458,Neuchâtel,2015-07-10 15:00:00.0,1.0,minute,2015-07-10 22:30:00.0,1.0,minute,2015-07-10 14:00:00.0,2015-07-10 21:30:00.0,2000 Neuchâtel,561625.0,206775.0,4.0,< 50 m,830.0,8.0,SE,45.0,0.1,0.0,0.0,0.1,1.0,unknown,,0.0,supposed
201507110201,1,forest fire,BE,15029,351,Bern,15029,351,Bern,2015-07-11 00:00:00.0,3.0,day,2015-07-11 00:00:00.0,3.0,day,2015-07-10 23:00:00.0,2015-07-10 23:00:00.0,Bremgartenwald,597548.0,201029.0,4.0,< 50 m,,,,,,,,,1.0,unknown,,,
201507120201,1,forest fire,BE,15517,616,Münsingen,15688,616,Münsingen,2015-07-12 00:00:00.0,3.0,day,2015-07-12 00:00:00.0,3.0,day,2015-07-11 23:00:00.0,2015-07-11 23:00:00.0,Windrose,608069.0,191701.0,4.0,< 50 m,,,,,,,,,1.0,unknown,,,
201507120202,1,forest fire,BE,15083,432,Cormoret,15083,432,Cormoret,2015-07-12 00:00:00.0,3.0,day,2015-07-12 00:00:00.0,3.0,day,2015-07-11 23:00:00.0,2015-07-11 23:00:00.0,En lisiére,570803.0,225350.0,4.0,< 50 m,775.0,8.0,SE,20.0,0.01,0.0,0.0,0.01,1.0,unknown,,,
201507120203,1,forest fire,BE,15157,585,Leissigen,15157,585,Leissigen,2015-07-12 00:00:00.0,3.0,day,2015-07-12 00:00:00.0,3.0,day,2015-07-11 23:00:00.0,2015-07-11 23:00:00.0,,622250.0,166975.0,4.0,< 50 m,870.0,6.0,NE,,0.01,0.0,0.0,0.01,7.0,forestry ,,1.0,sure
201507120301,1,forest fire,LU,15578,1062,Malters,15578,1062,Malters,2015-07-12 00:00:00.0,3.0,day,2015-07-12 00:00:00.0,3.0,day,2015-07-11 23:00:00.0,2015-07-11 23:00:00.0,Buggenringer,659815.0,211380.0,4.0,< 50 m,480.0,1.0,S,10.0,0.01,0.0,0.0,0.01,4.0,not extinguished camping fires,,1.0,sure
201507121801,1,forest fire,GR,14288,3808,Rossa,16014,3808,Rossa,2015-07-12 20:30:00.0,1.0,minute,2015-07-13 13:00:00.0,1.0,minute,2015-07-12 19:30:00.0,2015-07-13 12:00:00.0,Paré,729325.0,135826.0,4.0,< 50 m,1410.0,7.0,E,130.0,0.01,0.0,0.0,0.01,2.0,lightning,,1.0,sure
201507130201,1,forest fire,BE,15273,785,Meiringen,15273,785,Meiringen,2015-07-13 12:00:00.0,2.0,hour,2015-07-13 13:00:00.0,2.0,hour,2015-07-13 11:00:00.0,2015-07-13 12:00:00.0,"Hausenstr, Grossbach",654711.0,177362.0,4.0,< 50 m,700.0,8.0,SE,20.0,0.01,0.0,0.0,0.01,7.0,forestry ,,1.0,sure
201507130202,1,forest fire,BE,14978,756,Twann-Tüscherz,14978,756,Twann-Tüscherz,2015-07-13 12:00:00.0,2.0,hour,2015-07-14 07:00:00.0,2.0,hour,2015-07-13 11:00:00.0,2015-07-14 06:00:00.0,Tüscherz Alfermee,581233.0,218537.0,4.0,< 50 m,850.0,8.0,SE,20.0,0.07,0.0,0.0,0.07,7.0,forestry ,,1.0,sure
201507140201,1,forest fire,BE,15146,573,Brienz (BE),15146,573,Brienz (BE),2015-07-14 00:00:00.0,3.0,day,2015-07-14 00:00:00.0,3.0,day,2015-07-13 23:00:00.0,2015-07-13 23:00:00.0,Schweibenalp,644706.0,175677.0,3.0,50-500 m,980.0,5.0,N,60.0,0.01,0.0,0.0,0.01,7.0,forestry ,,1.0,sure
201507150201,1,forest fire,BE,15517,616,Münsingen,15688,616,Münsingen,2015-07-15 15:05:00.0,1.0,minute,2015-07-15 17:00:00.0,1.0,minute,2015-07-15 14:05:00.0,2015-07-15 16:00:00.0,nähe ARA,608137.0,192557.0,4.0,< 50 m,520.0,9.0,plain,3.0,0.01,0.0,0.0,0.01,3.0,arson,,0.0,supposed
201507150202,1,forest fire,BE,15234,723,La Neuveville,15234,723,La Neuveville,2015-07-15 00:00:00.0,3.0,day,2015-07-15 00:00:00.0,3.0,day,2015-07-14 23:00:00.0,2015-07-14 23:00:00.0,Nähe Pavillion,573962.0,213466.0,4.0,< 50 m,650.0,6.0,NE,,0.01,0.0,0.0,0.01,1.0,unknown,,,
201507160201,1,forest fire,BE,15144,571,Beatenberg,15144,571,Beatenberg,2015-07-16 17:39:00.0,1.0,minute,2015-07-16 22:00:00.0,1.0,minute,2015-07-16 16:39:00.0,2015-07-16 21:00:00.0,Birrenflue,627383.0,172853.0,4.0,< 50 m,1550.0,8.0,SE,60.0,0.01,0.0,0.0,0.01,4.0,not extinguished camping fires,,0.0,supposed
201507160202,1,forest fire,BE,15234,723,La Neuveville,15234,723,La Neuveville,2015-07-16 14:20:00.0,1.0,minute,2015-07-16 23:59:00.0,3.0,day,2015-07-16 13:20:00.0,2015-07-16 22:59:00.0,[à 500m du camping],573962.0,213466.0,4.0,< 50 m,,,,,,,,,1.0,unknown,,,
201507160203,1,forest fire,BE,15234,723,La Neuveville,15234,723,La Neuveville,2015-07-16 15:23:00.0,1.0,minute,2015-07-16 00:00:00.0,3.0,day,2015-07-16 14:23:00.0,2015-07-15 23:00:00.0,sur maupras,575040.0,214381.0,4.0,< 50 m,790.0,6.0,NE,20.0,0.01,0.0,0.0,0.01,1.0,unknown,,,
201507160204,1,forest fire,BE,15038,360,Wohlen bei Bern,15038,360,Wohlen bei Bern,2015-07-16 11:26:00.0,1.0,minute,2015-07-16 00:00:00.0,3.0,day,2015-07-16 10:26:00.0,2015-07-15 23:00:00.0,Wahlendorf,592354.0,205820.0,4.0,< 50 m,750.0,5.0,N,20.0,0.01,0.0,0.0,0.01,5.0,"private (tourists, hickers,thrown cigarettes,other)",,0.0,supposed
201507160205,1,forest fire,BE,15154,581,Interlaken,15154,581,Interlaken,2015-07-16 23:41:00.0,1.0,minute,2015-07-17 00:10:00.0,1.0,minute,2015-07-16 22:41:00.0,2015-07-16 23:10:00.0,Kleiner Rugen,627383.0,172853.0,4.0,< 50 m,625.0,4.0,NW,25.0,0.01,0.0,0.0,0.01,4.0,not extinguished camping fires,,1.0,sure
201507162301,1,forest fire,VS,11415,6151,Champéry,11415,6151,Champéry,2015-07-16 19:04:00.0,1.0,minute,2015-07-16 20:04:00.0,1.0,minute,2015-07-16 18:04:00.0,2015-07-16 19:04:00.0,,556102.0,114437.0,4.0,< 50 m,1090.0,8.0,SE,35.0,0.15,0.0,0.0,0.15,5.0,"private (tourists, hickers,thrown cigarettes,other)",,0.0,supposed
201507171801,1,forest fire,GR,14353,3985,Sumvitg,16041,3985,Sumvitg,2015-07-17 15:00:00.0,1.0,minute,2015-07-17 18:00:00.0,1.0,minute,2015-07-17 14:00:00.0,2015-07-17 17:00:00.0,Cuolm Miez,716500.0,174100.0,4.0,< 50 m,1470.0,2.0,SW,35.0,0.1,0.0,0.0,0.1,2.0,lightning,,1.0,sure
201507172301,1,forest fire,VS,12609,6061,Lax,12609,6061,Lax,2015-07-17 00:00:00.0,1.0,minute,2015-07-17 00:00:00.0,1.0,minute,2015-07-16 23:00:00.0,2015-07-16 23:00:00.0,,,,4.0,< 50 m,,,,,,,,,1.0,unknown,,,
201507180201,1,forest fire,BE,15246,740,Ligerz,15246,740,Ligerz,2015-07-18 00:00:00.0,3.0,day,2015-07-18 00:00:00.0,3.0,day,2015-07-17 23:00:00.0,2015-07-17 23:00:00.0,Schernelz Wald nördl,577160.0,215655.0,4.0,< 50 m,,,,,,,,,1.0,unknown,,,
201507180202,1,forest fire,BE,15007,321,Aarwangen,15007,321,Aarwangen,2015-07-18 14:16:00.0,1.0,minute,2015-07-18 00:00:00.0,3.0,day,2015-07-18 13:16:00.0,2015-07-17 23:00:00.0,Hardwald,625880.0,231100.0,4.0,< 50 m,460.0,7.0,E,5.0,0.3,0.0,0.0,0.3,5.0,"private (tourists, hickers,thrown cigarettes,other)",,1.0,sure
201507181301,1,forest fire,BL,13846,2788,Liesberg,13846,2788,Liesberg,2015-07-18 09:30:00.0,1.0,minute,2015-07-18 23:59:00.0,3.0,day,2015-07-18 08:30:00.0,2015-07-18 22:59:00.0,Ober Hellberg,597600.0,249700.0,3.0,50-500 m,,1.0,S,,,,,,2.0,lightning,,1.0,sure
201507181302,1,forest fire,BL,13846,2788,Liesberg,13846,2788,Liesberg,2015-07-18 09:30:00.0,1.0,minute,2015-07-18 23:59:00.0,3.0,day,2015-07-18 08:30:00.0,2015-07-18 22:59:00.0,Spitzenbühl,599650.0,248500.0,3.0,50-500 m,,,,,,,,,2.0,lightning,,1.0,sure
201507182101,1,forest fire,TI,14919,5310,Cevio,14919,5310,Cevio,2015-07-18 12:40:00.0,1.0,minute,2015-07-18 14:40:00.0,1.0,minute,2015-07-18 11:40:00.0,2015-07-18 13:40:00.0,Bignasco Vislett,690945.0,132780.0,4.0,< 50 m,740.0,3.0,W,99.0,0.01,0.0,0.0,0.01,2.0,lightning,,1.0,sure
201507190201,1,forest fire,BE,15281,843,Saanen,15281,843,Saanen,2015-07-19 00:00:00.0,3.0,day,2015-07-19 00:00:00.0,3.0,day,2015-07-18 23:00:00.0,2015-07-18 23:00:00.0,Saanenflugplatz,585800.0,148070.0,4.0,< 50 m,,,,,,,,,1.0,unknown,,,
201507190202,1,forest fire,BE,15279,841,Gsteig,15279,841,Gsteig,2015-07-19 00:00:00.0,3.0,day,2015-07-19 00:00:00.0,3.0,day,2015-07-18 23:00:00.0,2015-07-18 23:00:00.0,Reusch,586350.0,136500.0,4.0,< 50 m,,,,,,,,,1.0,unknown,,,
201507190203,1,forest fire,BE,15268,769,Wimmis,15268,769,Wimmis,2015-07-19 00:00:00.0,1.0,minute,2015-07-19 00:00:00.0,1.0,minute,2015-07-18 23:00:00.0,2015-07-18 23:00:00.0,Simmentalstr 26 an Simme,614714.0,169765.0,4.0,< 50 m,,,,,,,,,2.0,lightning,,,
201507190501,1,forest fire,SZ,13022,1371,Sattel,13022,1371,Sattel,2015-07-19 00:00:00.0,3.0,day,2015-07-19 00:00:00.0,3.0,day,2015-07-18 23:00:00.0,2015-07-18 23:00:00.0,Herrenboden,692500.0,213042.0,4.0,< 50 m,,,,,,,,0.01,5.0,"private (tourists, hickers,thrown cigarettes,other)",,1.0,sure
201507211801,1,forest fire,GR,14293,3823,Soazza,16018,3823,Soazza,2015-07-21 23:00:00.0,1.0,minute,2015-07-22 11:00:00.0,1.0,minute,2015-07-21 22:00:00.0,2015-07-22 10:00:00.0,Orbel,737839.0,133516.0,4.0,< 50 m,1460.0,2.0,SW,5.0,0.1,0.0,0.0,0.1,2.0,lightning,,1.0,sure
201507212101,1,forest fire,TI,11719,5061,Airolo,11719,5061,Airolo,2015-07-21 12:45:00.0,1.0,minute,2015-07-21 16:00:00.0,1.0,minute,2015-07-21 11:45:00.0,2015-07-21 15:00:00.0,Culiscio,689150.0,152350.0,4.0,< 50 m,1580.0,5.0,N,40.0,0.01,0.0,0.0,0.01,2.0,lightning,,0.0,supposed
201507221801,1,forest fire,GR,14196,3603,Vals,16063,3603,Vals,2015-07-22 18:35:00.0,1.0,minute,2015-07-22 22:15:00.0,1.0,minute,2015-07-22 17:35:00.0,2015-07-22 21:15:00.0,,733205.0,162570.0,4.0,< 50 m,1795.0,5.0,N,35.0,0.01,0.0,0.0,0.01,2.0,lightning,,1.0,sure
201507222301,1,forest fire,VS,11596,6152,Collombey-Muraz,11596,6152,Collombey-Muraz,2015-07-22 20:00:00.0,1.0,minute,2015-07-22 23:30:00.0,1.0,minute,2015-07-22 19:00:00.0,2015-07-22 22:30:00.0,Lieux dit: Onne,556419.0,126407.0,4.0,< 50 m,1555.0,4.0,NW,60.0,0.01,0.0,0.0,0.01,2.0,lightning,,0.0,supposed
201507240201,1,forest fire,BE,15280,842,Lauenen,15280,842,Lauenen,2015-07-24 00:00:00.0,3.0,day,2015-07-24 00:00:00.0,3.0,day,2015-07-23 23:00:00.0,2015-07-23 23:00:00.0,Grad der Wispilen,590298.0,136873.0,4.0,< 50 m,,,,,,,,,2.0,lightning,,,
201507240202,1,forest fire,BE,15268,769,Wimmis,15268,769,Wimmis,2015-07-24 00:00:00.0,3.0,day,2015-07-24 00:00:00.0,3.0,day,2015-07-23 23:00:00.0,2015-07-23 23:00:00.0,Simmenfluh Oberhalb Steinbruch von Känle,613848.0,169321.0,4.0,< 50 m,,,,,,,,,2.0,lightning,,,
201507241801,1,forest fire,GR,14159,3532,Cunter,16068,3543,Surses,2015-07-24 20:40:00.0,1.0,minute,2015-07-24 23:00:00.0,1.0,minute,2015-07-24 19:40:00.0,2015-07-24 22:00:00.0,Vaznoz,764389.0,166665.0,4.0,< 50 m,1080.0,4.0,NW,0.0,0.02,0.0,0.0,0.02,1.0,unknown,,,
201507242301,1,forest fire,VS,12256,6213,Evionnaz,12256,6213,Evionnaz,2015-07-24 00:00:00.0,3.0,day,2015-07-26 00:00:00.0,2.0,hour,2015-07-23 23:00:00.0,2015-07-25 23:00:00.0,,566860.0,111500.0,2.0,500-1000 m,1500.0,4.0,NW,70.0,0.02,0.0,0.01,0.03,2.0,lightning,,1.0,sure
201507260201,1,forest fire,BE,15155,582,Iseltwald,15155,582,Iseltwald,2015-07-26 13:57:00.0,1.0,minute,2015-07-26 17:30:00.0,1.0,minute,2015-07-26 12:57:00.0,2015-07-26 16:30:00.0,Harzisboden/Falkenfluewald,644538.0,172337.0,4.0,< 50 m,1730.0,8.0,SE,15.0,0.01,0.0,0.0,0.01,2.0,lightning,,1.0,sure
201507260202,1,forest fire,BE,15075,418,Oberburg,15075,418,Oberburg,2015-07-26 00:00:00.0,3.0,day,2015-07-26 00:00:00.0,3.0,day,2015-07-25 23:00:00.0,2015-07-25 23:00:00.0,Zimmerstr.51 ca. 200m im Wald,611217.0,207914.0,4.0,< 50 m,700.0,1.0,S,40.0,0.01,0.0,0.0,0.01,2.0,lightning,,,
201507281701,1,forest fire,SG,14414,3294,Pfäfers,14414,3294,Pfäfers,2015-07-28 18:00:00.0,1.0,minute,2015-07-28 19:52:00.0,1.0,minute,2015-07-28 17:00:00.0,2015-07-28 18:52:00.0,Höf-Diätscha,757439.0,203632.0,4.0,< 50 m,1380.0,7.0,E,50.0,0.01,0.0,0.0,0.01,2.0,lightning,,1.0,sure
201507282101,1,forest fire,TI,14936,5138,Cugnasco-Gerra,14936,5138,Cugnasco-Gerra,2015-07-28 11:53:00.0,1.0,minute,2015-07-28 16:00:00.0,1.0,minute,2015-07-28 10:53:00.0,2015-07-28 15:00:00.0,Piansch,713460.0,115665.0,4.0,< 50 m,600.0,1.0,S,70.0,0.25,0.0,0.0,0.25,5.0,"private (tourists, hickers,thrown cigarettes,other)",,0.0,supposed
201507282102,1,forest fire,TI,14936,5138,Cugnasco-Gerra,14936,5138,Cugnasco-Gerra,2015-07-28 11:50:00.0,1.0,minute,2015-07-28 17:30:00.0,1.0,minute,2015-07-28 10:50:00.0,2015-07-28 16:30:00.0,Cugnasco - Moncucco,711363.0,115850.0,4.0,< 50 m,512.0,2.0,SW,40.0,0.01,0.0,0.0,0.01,11.0,electric line,,1.0,sure
201507300201,1,forest fire,BE,15517,616,Münsingen,15688,616,Münsingen,2015-07-30 19:14:00.0,1.0,minute,2015-07-30 20:30:00.0,1.0,minute,2015-07-30 18:14:00.0,2015-07-30 19:30:00.0,Tägertschihalde,610388.0,192424.0,4.0,< 50 m,614.0,2.0,SW,11.0,0.01,0.0,0.0,0.01,3.0,arson,,0.0,supposed
201507301101,1,forest fire,SO,13708,2406,Oberbuchsiten,13708,2406,Oberbuchsiten,2015-07-30 23:59:00.0,2.0,hour,2015-07-31 00:00:00.0,3.0,day,2015-07-30 22:59:00.0,2015-07-30 23:00:00.0,unterhalb vom Mittleren Hardweg,625000.0,241000.0,3.0,50-500 m,,,,,0.06,0.0,0.0,0.06,1.0,unknown,,0.0,supposed
201507310201,1,forest fire,BE,15498,861,Belp,15498,861,Belp,2015-07-31 06:53:00.0,1.0,minute,2015-07-31 08:00:00.0,1.0,minute,2015-07-31 05:53:00.0,2015-07-31 07:00:00.0,Schützenfahrbrücke,608176.0,190634.0,3.0,50-500 m,530.0,6.0,NE,40.0,0.01,0.0,0.0,0.01,3.0,arson,,0.0,supposed
201508011701,1,forest fire,SG,14411,3291,Bad Ragaz,14411,3291,Bad Ragaz,2015-08-01 00:30:00.0,1.0,minute,2015-08-01 03:30:00.0,1.0,minute,2015-07-31 23:30:00.0,2015-08-01 02:30:00.0,Guschachof,756456.0,207610.0,4.0,< 50 m,710.0,7.0,E,,0.01,0.0,0.0,0.01,15.0,other known cause,Feuerwerk 1. Augustfeier,1.0,sure
201508021401,1,forest fire,SH,14949,2939,Schaffhausen,14949,2939,Schaffhausen,2015-08-02 18:45:00.0,1.0,minute,2015-08-02 23:59:00.0,3.0,day,2015-08-02 17:45:00.0,2015-08-02 22:59:00.0,Hohberg,691140.0,286440.0,3.0,50-500 m,,8.0,SE,,,,,,6.0,children,,1.0,sure
201508030601,1,forest fire,OW,11753,1401,Alpnach,11753,1401,Alpnach,2015-08-03 00:00:00.0,3.0,day,2015-08-03 00:00:00.0,3.0,day,2015-08-02 23:00:00.0,2015-08-02 23:00:00.0,Turren/Chretzen,663047.0,201345.0,4.0,< 50 m,1320.0,8.0,SE,20.0,0.01,0.0,0.0,0.01,4.0,not extinguished camping fires,,1.0,sure
201508042101,1,forest fire,TI,14919,5310,Cevio,14919,5310,Cevio,2015-08-04 21:20:00.0,1.0,minute,2015-08-08 17:30:00.0,1.0,minute,2015-08-04 20:20:00.0,2015-08-08 16:30:00.0,Bignasco sasso Bello,693300.0,131550.0,4.0,< 50 m,1740.0,2.0,SW,99.0,3.94,0.0,0.0,3.94,2.0,lightning,,1.0,sure
201508042601,1,forest fire,JU,13277,6706,Courchapoix,13277,6706,Courchapoix,2015-08-04 00:00:00.0,3.0,day,2015-08-04 00:00:00.0,3.0,day,2015-08-03 23:00:00.0,2015-08-03 23:00:00.0,,600865.0,245775.0,4.0,< 50 m,550.0,1.0,S,25.0,0.1,0.0,0.0,0.1,4.0,not extinguished camping fires,,1.0,sure
201508060201,1,forest fire,BE,15034,356,Muri bei Bern,15034,356,Muri bei Bern,2015-08-06 00:00:00.0,3.0,day,2015-08-06 00:00:00.0,3.0,day,2015-08-05 23:00:00.0,2015-08-05 23:00:00.0,Gümligen Grossholz vor Feuerstelle,605154.0,198339.0,4.0,< 50 m,,,,,,,,,1.0,unknown,,,
201508070201,1,forest fire,BE,15162,590,Ringgenberg (BE),15162,590,Ringgenberg (BE),2015-07-18 00:00:00.0,3.0,day,2015-07-18 00:00:00.0,3.0,day,2015-07-17 23:00:00.0,2015-07-17 23:00:00.0,"Rüti b Riggisberg, Laas 20",600470.0,179683.0,4.0,< 50 m,,,,,,,,,1.0,unknown,,,
201508070202,1,forest fire,BE,15143,567,Reichenbach im Kandertal,15143,567,Reichenbach im Kandertal,2015-08-07 16:29:00.0,1.0,minute,2015-08-07 00:00:00.0,1.0,minute,2015-08-07 15:29:00.0,2015-08-06 23:00:00.0,Schlund,617578.0,162156.0,4.0,< 50 m,770.0,8.0,SE,10.0,0.01,0.0,0.0,0.01,1.0,unknown,,,
201508070203,1,forest fire,BE,15284,853,Rüschegg,15284,853,Rüschegg,2015-08-07 14:11:00.0,1.0,minute,2015-08-07 17:00:00.0,2.0,hour,2015-08-07 13:11:00.0,2015-08-07 16:00:00.0,Rüfenmatt,596500.0,176570.0,4.0,< 50 m,1530.0,3.0,W,30.0,0.01,0.0,0.0,0.01,3.0,arson,,0.0,supposed
